127.0.0.1 - - [22/Apr/2019:08:13:19 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:20:22 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2708
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:20:55 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2708
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:21:55 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2725
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:22:33 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2739
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:23:49 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2778
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:24:33 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2797
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:25:05 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2817
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:26:17 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2860
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:26:55 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2888
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:28:26 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2925
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:46:07 +0530] "GET /YoutubeAssignment/ HTTP/1.1" 200 11119
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:46:07 +0530] "GET /YoutubeAssignment/images/video-default.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:46:07 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:46:09 +0530] "GET /YoutubeAssignment/sign1.jsp HTTP/1.1" 200 1962
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:46:09 +0530] "GET /YoutubeAssignment/images/googlelogo_color_272x92dp.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:46:09 +0530] "GET /YoutubeAssignment/images/login.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:46:20 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2925
0:0:0:0:0:0:0:1 - - [22/Apr/2019:08:53:24 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 2623
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:19:53 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 2694
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:20:28 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 2694
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:21:46 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 2693
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:29:35 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 3772
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:37:52 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4726
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:38:18 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4726
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:41:53 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4698
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:43:43 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4730
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:44:24 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4748
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:45:25 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4767
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:46:13 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4875
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:46:30 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4875
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:47:40 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4875
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:48:10 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4857
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:48:51 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:49:12 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:49:30 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:49:44 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4935
0:0:0:0:0:0:0:1 - - [22/Apr/2019:09:50:19 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4952
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:23:31 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4952
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:23:34 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4952
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:23:35 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4952
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:23:55 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:23:55 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4216
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:26:37 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4344
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:28:08 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4344
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:28:10 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4344
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:28:18 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4432
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:28:57 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4480
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:29:30 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4479
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:31:27 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4463
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:32:09 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4588
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:33:00 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4672
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:33:26 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4690
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:33:47 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4710
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:34:20 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4710
0:0:0:0:0:0:0:1 - - [22/Apr/2019:10:36:57 +0530] "GET /YoutubeAssignment/play.jsp HTTP/1.1" 200 4710
0:0:0:0:0:0:0:1 - - [22/Apr/2019:11:17:33 +0530] "GET /YoutubeAssignment/ HTTP/1.1" 200 11119
0:0:0:0:0:0:0:1 - - [22/Apr/2019:11:17:34 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [22/Apr/2019:11:17:37 +0530] "GET /YoutubeAssignment/sign1.jsp HTTP/1.1" 200 1962
0:0:0:0:0:0:0:1 - - [22/Apr/2019:11:21:16 +0530] "GET /YoutubeAssignment/ HTTP/1.1" 200 11128
0:0:0:0:0:0:0:1 - - [22/Apr/2019:11:21:19 +0530] "GET /YoutubeAssignment/upload.jsp HTTP/1.1" 200 2936
0:0:0:0:0:0:0:1 - - [22/Apr/2019:11:21:32 +0530] "GET /YoutubeAssignment/sign1.jsp HTTP/1.1" 200 1962
